,Date_Time,E,I,D,H,Avg,Std,Avg_w,Std_w
1568,2018-07-03 16:00:00,2.396746666666666,32,1,0,5.961399999999999,0.3087,2.496673333333333,0.09992666666666672
1569,2018-07-03 16:30:00,1.5553033333333337,33,1,0,5.5975,0.1625000000000001,1.976025,0.4207216666666662
1570,2018-07-03 17:00:00,2.0013133333333335,34,1,0,5.01385,0.4352499999999999,1.7783083333333336,0.2230049999999999
1571,2018-07-03 17:30:00,2.2737400000000005,35,1,0,4.8708,1.3592999999999995,2.137526666666667,0.13621333333333352
1572,2018-07-03 18:00:00,2.129296666666667,36,1,0,5.21555,1.09775,2.2015183333333335,0.07222166666666685
1573,2018-07-03 18:30:00,2.2289366666666672,37,1,0,4.9383,0.5526,2.1791166666666673,0.0498200000000002
1574,2018-07-03 19:00:00,2.1162466666666666,38,1,0,4.64265,0.7250499999999995,2.172591666666667,0.05634500000000031
1575,2018-07-03 19:30:00,2.2286533333333334,39,1,0,4.4311,0.9416999999999998,2.17245,0.05620333333333338
1576,2018-07-03 20:00:00,1.950286666666667,40,1,0,4.91275,1.5356499999999997,2.0894700000000004,0.13918333333333321
1577,2018-07-03 20:30:00,2.4843466666666667,41,1,0,5.2166999999999994,1.2689,2.217316666666667,0.2670299999999999
1578,2018-07-03 21:00:00,3.0390033333333335,42,1,0,5.4128,0.3582000000000001,2.7616750000000003,0.2773283333333334
1579,2018-07-03 21:30:00,3.0176966666666667,43,1,0,5.54055,0.1136499999999998,3.02835,0.010653333333333403
1580,2018-07-03 22:00:00,2.3162233333333337,44,1,0,5.4167,0.25349999999999984,2.6669600000000004,0.3507366666666665
1581,2018-07-03 22:30:00,2.397873333333334,45,1,0,5.79175,0.61375,2.357048333333334,0.04082500000000011
1582,2018-07-03 23:00:00,2.14542,46,1,0,6.1998,0.2810999999999999,2.2716466666666673,0.12622666666666693
1583,2018-07-03 23:30:00,2.913416666666666,47,1,0,5.877599999999999,0.2395999999999998,2.529418333333333,0.383998333333333
1584,2018-07-04 00:00:00,3.1269,0,2,0,5.55225,0.01715,3.020158333333333,0.10674166666666696
1585,2018-07-04 00:30:00,2.9829266666666663,1,2,0,5.4033999999999995,0.1541999999999999,3.0549133333333334,0.07198666666666687
1586,2018-07-04 01:00:00,2.4579333333333326,2,2,0,5.81035,0.5784500000000001,2.7204299999999995,0.2624966666666668
1587,2018-07-04 01:30:00,1.9737266666666669,3,2,0,6.004099999999999,0.10179999999999989,2.2158299999999995,0.2421033333333329
1588,2018-07-04 02:00:00,1.7849700000000004,4,2,0,5.7659,0.3397000000000001,1.8793483333333336,0.09437833333333323
1589,2018-07-04 02:30:00,1.880863333333333,5,2,0,5.422149999999999,0.03655000000000008,1.8329166666666667,0.04794666666666636
1590,2018-07-04 03:00:00,1.7879066666666668,6,2,0,5.402149999999999,0.24675000000000002,1.834385,0.04647833333333318
1591,2018-07-04 03:30:00,1.6656066666666665,7,2,0,5.7479,0.5752999999999999,1.7267566666666667,0.06115000000000015
1592,2018-07-04 04:00:00,1.66274,8,2,0,6.04475,0.10414999999999974,1.6641733333333333,0.0014333333333331755
1593,2018-07-04 04:30:00,1.8438366666666668,9,2,0,5.740449999999999,0.3609500000000003,1.7532883333333333,0.09054833333333334
1594,2018-07-04 05:00:00,1.7678133333333335,10,2,0,5.475299999999999,0.10460000000000003,1.805825,0.038011666666666666
1595,2018-07-04 05:30:00,1.7491033333333332,11,2,0,5.3938,0.21609999999999996,1.7584583333333335,0.009355000000000113
1596,2018-07-04 06:00:00,1.6272033333333336,12,2,0,5.7536,0.5766999999999998,1.6881533333333334,0.06094999999999984
1597,2018-07-04 06:30:00,1.5678233333333333,13,2,0,5.985149999999999,0.1359499999999998,1.5975133333333336,0.029690000000000105
1598,2018-07-04 07:00:00,1.6417833333333334,14,2,0,5.73945,0.3285499999999999,1.6048033333333334,0.03698000000000001
1599,2018-07-04 07:30:00,1.638916666666667,15,2,0,5.44965,0.029450000000000198,1.6403500000000002,0.0014333333333331755
1600,2018-07-04 08:00:00,1.6966233333333334,16,2,0,5.45515,0.2461500000000001,1.6677700000000002,0.028853333333333175
1601,2018-07-04 08:30:00,1.9259566666666668,17,2,0,5.7707999999999995,0.48629999999999995,1.81129,0.1146666666666667
1602,2018-07-04 09:00:00,1.7751833333333333,18,2,0,5.91705,0.12075000000000014,1.85057,0.07538666666666671
1603,2018-07-04 09:30:00,2.0028099999999998,19,2,0,5.7315499999999995,0.46445000000000025,1.8889966666666664,0.11381333333333321
1604,2018-07-04 10:00:00,2.11052,20,2,0,5.35665,0.10955000000000004,2.0566649999999997,0.05385500000000021
1605,2018-07-04 10:30:00,2.46272,21,2,0,5.5886,0.13149999999999995,2.28662,0.17609999999999992
1606,2018-07-04 11:00:00,2.8388100000000005,22,2,0,5.77815,0.30584999999999996,2.6507650000000003,0.18804500000000024
1607,2018-07-04 11:30:00,2.6728100000000006,23,2,0,6.0802499999999995,0.29974999999999996,2.7558100000000003,0.08299999999999996
1608,2018-07-04 12:00:00,2.7777600000000002,24,2,0,5.83355,0.5073499999999997,2.7252850000000004,0.05247499999999983
1609,2018-07-04 12:30:00,2.6529800000000003,25,2,0,5.576,0.09590000000000032,2.71537,0.062389999999999946
1610,2018-07-04 13:00:00,2.668590000000001,26,2,0,5.7116999999999996,0.2138,2.6607850000000006,0.007805000000000284
1611,2018-07-04 13:30:00,3.0299166666666664,27,2,0,5.8942499999999995,0.39765000000000006,2.8492533333333334,0.18066333333333273
1612,2018-07-04 14:00:00,3.3721866666666664,28,2,0,6.022499999999999,0.16789999999999994,3.2010516666666664,0.17113500000000004
1613,2018-07-04 14:30:00,2.2265333333333333,29,2,0,5.814,0.4537,2.79936,0.5728266666666666
1614,2018-07-04 15:00:00,2.2600100000000003,30,2,0,5.4939,0.12559999999999993,2.2432716666666668,0.01673833333333352
1615,2018-07-04 15:30:00,2.0446766666666667,31,2,0,5.70405,0.16884999999999994,2.1523433333333335,0.1076666666666668
1616,2018-07-04 16:00:00,2.08728,32,2,0,5.9182999999999995,0.3517999999999999,2.0659783333333333,0.021301666666666552
1617,2018-07-04 16:30:00,2.5895533333333334,33,2,0,6.0314,0.27139999999999986,2.3384166666666664,0.2511366666666668
1618,2018-07-04 17:00:00,3.0930899999999997,34,2,0,5.473599999999999,0.895,2.8413216666666665,0.25176833333333315
1619,2018-07-04 17:30:00,3.387100000000001,35,2,0,4.517,1.0054999999999998,3.240095,0.14700500000000072
1620,2018-07-04 18:00:00,3.1616033333333338,36,2,0,4.7913,0.6734999999999998,3.2743516666666674,0.11274833333333367
1621,2018-07-04 18:30:00,2.9102966666666665,37,2,0,5.42655,1.0408499999999998,3.03595,0.12565333333333362
1622,2018-07-04 19:00:00,3.1199533333333336,38,2,0,5.4148,1.4971999999999999,3.0151250000000003,0.10482833333333352
1623,2018-07-04 19:30:00,3.1607633333333336,39,2,0,4.60645,1.1170499999999997,3.1403583333333334,0.020405000000000006
1624,2018-07-04 20:00:00,3.034273333333334,40,2,0,3.5895,0.21240000000000014,3.097518333333334,0.06324499999999977
1625,2018-07-04 20:30:00,3.220733333333333,41,2,0,3.8156,0.13219999999999987,3.1275033333333333,0.09322999999999948
1626,2018-07-04 21:00:00,3.164676666666667,42,2,0,4.3706499999999995,0.6839499999999998,3.192705,0.0280283333333331
1627,2018-07-04 21:30:00,2.28243,43,2,0,5.49965,0.07275000000000009,2.7235533333333333,0.4411233333333333
1628,2018-07-04 22:00:00,2.8197499999999995,44,2,0,5.3286,0.1654,2.55109,0.2686599999999997
1629,2018-07-04 22:30:00,2.2144866666666667,45,2,0,4.962249999999999,0.21575000000000033,2.5171183333333333,0.3026316666666664
1630,2018-07-04 23:00:00,1.5790366666666666,46,2,0,5.327399999999999,0.5912999999999999,1.8967616666666667,0.31772500000000004
1631,2018-07-04 23:30:00,1.6137466666666669,47,2,0,5.5280499999999995,0.5891500000000001,1.5963916666666669,0.01735500000000012
1632,2018-07-05 00:00:00,1.7436933333333333,0,3,0,5.0638,0.5056000000000003,1.6787200000000002,0.06497333333333322
1633,2018-07-05 00:30:00,1.4514466666666666,1,3,0,5.21025,0.03895000000000026,1.59757,0.14612333333333338
1634,2018-07-05 01:00:00,1.41061,2,3,0,4.44665,0.7852499999999998,1.4310283333333333,0.020418333333333316
1635,2018-07-05 01:30:00,3.1654500000000008,3,3,0,4.6513,1.2509999999999997,2.2880300000000005,0.8774200000000004
1636,2018-07-05 02:00:00,3.925893333333333,4,3,0,4.8743,1.2312999999999998,3.5456716666666668,0.380221666666666
1637,2018-07-05 02:30:00,3.7424733333333333,5,3,0,4.882099999999999,0.5766,3.834183333333333,0.09170999999999974
1638,2018-07-05 03:00:00,3.556286666666667,6,3,0,4.645199999999999,0.5101999999999998,3.64938,0.09309333333333325
1639,2018-07-05 03:30:00,3.4661466666666665,7,3,0,4.3124,0.8602000000000001,3.511216666666667,0.045070000000000165
1640,2018-07-05 04:00:00,3.2799333333333327,8,3,0,4.7164,1.2242,3.3730399999999996,0.09310666666666689
1641,2018-07-05 04:30:00,3.0118266666666664,9,3,0,4.89835,1.20305,3.1458799999999996,0.13405333333333314
1642,2018-07-05 05:00:00,2.9197300000000004,10,3,0,4.983649999999999,0.59625,2.9657783333333336,0.046048333333333025
1643,2018-07-05 05:30:00,2.825423333333333,11,3,0,4.66095,0.51675,2.872576666666667,0.0471533333333336
1644,2018-07-05 06:00:00,2.76121,12,3,0,4.2955,0.8814,2.7933166666666667,0.032106666666666506
1645,2018-07-05 06:30:00,2.80209,13,3,0,4.62405,1.2251499999999997,2.78165,0.020440000000000014
1646,2018-07-05 07:00:00,2.7745933333333332,14,3,0,4.85505,1.2129499999999998,2.7883416666666667,0.013748333333333473
1647,2018-07-05 07:30:00,2.659473333333333,15,3,0,4.864,0.6151,2.717033333333333,0.057560000000000056
1648,2018-07-05 08:00:00,2.500476666666667,16,3,0,4.49145,0.7175499999999997,2.579975,0.079498333333333
1649,2018-07-05 08:30:00,2.3276499999999998,17,3,0,4.28525,0.9992499999999997,2.4140633333333334,0.08641333333333368
1650,2018-07-05 09:00:00,2.22987,18,3,0,4.6597,1.3780999999999999,2.27876,0.04888999999999988
1651,2018-07-05 09:30:00,2.4009033333333334,19,3,0,4.9688,1.2271999999999998,2.315386666666667,0.08551666666666669
1652,2018-07-05 10:00:00,2.52368,20,3,0,4.816,0.6501999999999999,2.4622916666666668,0.06138833333333338
1653,2018-07-05 10:30:00,2.4686366666666673,21,3,0,4.57325,0.8838499999999998,2.4961583333333337,0.027521666666666444
1654,2018-07-05 11:00:00,2.4370633333333336,22,3,0,4.3751999999999995,1.0970999999999997,2.4528500000000006,0.015786666666666838
1655,2018-07-05 11:30:00,2.3305433333333334,23,3,0,4.8437,1.5363,2.3838033333333337,0.053260000000000085
1656,2018-07-05 12:00:00,2.6882366666666666,24,3,0,5.174099999999999,1.1667999999999998,2.50939,0.1788466666666666
1657,2018-07-05 12:30:00,3.16581,25,3,0,4.97535,0.6965500000000002,2.9270233333333335,0.2387866666666667
1658,2018-07-05 13:00:00,2.77111,26,3,0,4.406,1.0918999999999996,2.9684600000000003,0.19734999999999991
1659,2018-07-05 13:30:00,2.6910066666666674,27,3,0,4.28465,1.2119499999999999,2.731058333333334,0.040051666666666375
1660,2018-07-05 14:00:00,2.20033,28,3,0,4.6323,1.5580999999999996,2.4456683333333338,0.24533833333333366
1661,2018-07-05 14:30:00,2.3358300000000005,29,3,0,5.0997,1.1679999999999997,2.2680800000000003,0.0677500000000002
1662,2018-07-05 15:00:00,2.419156666666667,30,3,0,4.7837,0.8357999999999997,2.3774933333333337,0.04166333333333316
1663,2018-07-05 15:30:00,2.5877133333333333,31,3,0,4.33525,1.1999499999999999,2.503435,0.08427833333333323
1664,2018-07-05 16:00:00,2.174353333333334,32,3,0,4.3317499999999995,1.2347499999999998,2.381033333333334,0.20667999999999975
1665,2018-07-05 16:30:00,2.5350000000000006,33,3,0,4.7786,1.5241999999999998,2.354676666666667,0.1803233333333334
1666,2018-07-05 17:00:00,3.0257100000000006,34,3,0,5.19555,1.17305,2.7803550000000006,0.245355
1667,2018-07-05 17:30:00,3.1033966666666677,35,3,0,4.6713000000000005,0.8512,3.0645533333333344,0.03884333333333356
1668,2018-07-05 18:00:00,3.2385333333333337,36,3,0,4.3163,1.1484999999999996,3.1709650000000007,0.06756833333333301
1669,2018-07-05 18:30:00,3.306743333333334,37,3,0,4.8165,1.6508999999999998,3.272638333333334,0.03410500000000005
1670,2018-07-05 19:00:00,3.326803333333333,38,3,0,5.12655,1.78545,3.3167733333333334,0.01002999999999954
1671,2018-07-05 19:30:00,3.3204133333333337,39,3,0,4.8267999999999995,0.8966999999999998,3.3236083333333335,0.003194999999999615
1672,2018-07-05 20:00:00,3.3216033333333335,40,3,0,3.5944000000000003,0.20750000000000002,3.3210083333333333,0.0005949999999999012
1673,2018-07-05 20:30:00,2.9050100000000003,41,3,0,3.3555,0.3279000000000001,3.113306666666667,0.20829666666666657
1674,2018-07-05 21:00:00,2.907496666666667,42,3,0,3.32995,0.3567499999999999,2.906253333333334,0.001243333333333263
1675,2018-07-05 21:30:00,2.705613333333334,43,3,0,4.5826,0.9898,2.8065550000000004,0.10094166666666649
1676,2018-07-05 22:00:00,2.4316466666666665,44,3,0,4.65935,0.8346499999999999,2.56863,0.13698333333333368
1677,2018-07-05 22:30:00,2.861023333333334,45,3,0,3.8908499999999995,0.8556499999999995,2.6463350000000005,0.21468833333333381
1678,2018-07-05 23:00:00,3.3428366666666665,46,3,0,3.8822,0.8538999999999995,3.1019300000000003,0.24090666666666616
1679,2018-07-05 23:30:00,3.1542099999999995,47,3,0,4.8168999999999995,0.12199999999999989,3.248523333333333,0.09431333333333347
